=== STDOUT ===
Parseo exitoso
id	dni	nombre	edad	genero	altura	
332	10000331	Marco	27	M	1.640000	
335	10000334	Camila	30	F	1.820000	
336	10000335	Bianca	27	F	1.730000	
342	10000341	Pablo	28	M	1.650000	
357	10000356	Axel	25	M	1.800000	
358	10000357	Beatriz	29	F	1.810000	
365	10000364	Alfredo	27	M	1.790000	
366	10000365	Felipe	27	M	1.610000	
367	10000366	Melany	26	F	1.820000	
369	10000368	Lidia	25	F	1.580000	
371	10000370	Laura	27	F	1.790000	
374	10000373	Jorge	28	M	1.550000	
379	10000378	Valeria	27	F	1.830000	
387	10000386	Hector	26	M	1.840000	
389	10000388	Melissa	26	F	1.670000	
392	10000391	Juan	28	M	1.720000	
395	10000394	Jose	27	M	1.580000	
396	10000395	Gustavo	27	M	1.760000	
399	10000398	Samuel	27	M	1.720000	
403	10000402	Oscar	25	M	1.680000	
404	10000403	Daniel	29	M	1.710000	
411	10000410	Noelia	30	F	1.650000	
416	10000415	Bruno	27	M	1.630000	
430	10000429	Alvaro	25	M	1.620000	
433	10000432	Natalia	30	F	1.560000	
436	10000435	Silvia	27	F	1.650000	
437	10000436	Vanessa	29	F	1.740000	
440	10000439	Carolina	25	F	1.670000	
441	10000440	Ana	28	F	1.720000	
446	10000445	Alonso	27	M	1.670000	
449	10000448	Gustavo	25	M	1.780000	
452	10000451	Diana	26	F	1.620000	
460	10000459	Diego	28	M	1.850000	
462	10000461	Cristian	26	M	1.670000	
474	10000473	Francisco	25	M	1.580000	
476	10000475	Fernando	25	M	1.600000	
477	10000476	Rosa	25	F	1.710000	
484	10000483	Vanessa	26	F	1.750000	
492	10000491	Jorge	30	M	1.780000	
495	10000494	Melissa	27	F	1.750000	
502	10000501	Diego	28	M	1.660000	
503	10000502	Carolina	28	F	1.750000	
504	10000503	Jorge	27	M	1.550000	
505	10000504	Diana	30	F	1.730000	
507	10000506	Alicia	26	F	1.830000	
511	10000510	Alfredo	26	M	1.830000	
512	10000511	Javier	30	M	1.720000	
517	10000516	Daniela	26	F	1.710000	
519	10000518	Cristian	28	M	1.590000	
520	10000519	Irene	28	F	1.760000	
533	10000532	Adriana	27	F	1.600000	
546	10000545	Francisco	29	M	1.800000	
548	10000547	Kevin	27	M	1.630000	
551	10000550	Lorena	25	F	1.570000	
581	10000580	Fabiana	25	F	1.770000	
583	10000582	Paola	27	F	1.630000	
585	10000584	Ernesto	29	M	1.560000	
590	10000589	Diana	27	F	1.570000	
594	10000593	Ricardo	26	M	1.640000	
617	10000616	Sandra	25	F	1.600000	
621	10000620	Jorge	28	M	1.740000	
622	10000621	Valeria	26	F	1.630000	
625	10000624	Roberto	30	M	1.660000	
638	10000637	Cristian	25	M	1.560000	
646	10000645	Hector	25	M	1.600000	
647	10000646	Carolina	27	F	1.790000	
655	10000654	Juan	26	M	1.660000	
661	10000660	Carolina	25	F	1.830000	
669	10000668	Noelia	26	F	1.850000	
672	10000671	Natalia	28	F	1.750000	
674	10000673	Cristian	29	M	1.670000	
675	10000674	Melissa	30	F	1.630000	
677	10000676	Gustavo	30	M	1.560000	
689	10000688	Carolina	27	F	1.670000	
690	10000689	Luis	28	M	1.650000	
706	10000705	Adriana	27	F	1.790000	
709	10000708	Roberto	30	M	1.660000	
711	10000710	Hugo	29	M	1.740000	
715	10000714	Pedro	30	M	1.550000	
724	10000723	Ana	29	F	1.710000	
725	10000724	Sergio	30	M	1.650000	
730	10000729	Esteban	28	M	1.610000	
733	10000732	Daniel	28	M	1.730000	
743	10000742	Martin	30	M	1.570000	
744	10000743	Arturo	30	M	1.760000	
745	10000744	Paula	30	F	1.660000	
747	10000746	Alvaro	26	M	1.760000	
748	10000747	Javier	27	M	1.720000	
751	10000750	Arturo	30	M	1.640000	
757	10000756	Natalia	29	F	1.800000	
758	10000757	Javier	30	M	1.800000	
759	10000758	Cristian	30	M	1.670000	
764	10000763	Paola	30	F	1.770000	
765	10000764	Rocio	28	F	1.670000	
770	10000769	Noelia	28	F	1.620000	
774	10000773	Cecilia	28	F	1.630000	
781	10000780	Karen	28	F	1.790000	
782	10000781	Bianca	26	F	1.780000	
788	10000787	Victor	27	M	1.770000	
800	10000799	Natalia	27	F	1.740000	
816	10000815	Julio	27	M	1.650000	
821	10000820	Melissa	28	F	1.590000	
829	10000828	Raul	29	M	1.790000	
844	10000843	Fernando	25	M	1.800000	
847	10000846	Diana	26	F	1.670000	
850	10000849	Monica	26	F	1.760000	
851	10000850	Veronica	29	F	1.840000	
853	10000852	Francisco	25	M	1.730000	
854	10000853	Luisa	25	F	1.580000	
856	10000855	Melany	26	F	1.550000	
865	10000864	Esteban	26	M	1.690000	
871	10000870	Cesar	26	M	1.620000	
876	10000875	Beatriz	26	F	1.770000	
881	10000880	Rocio	30	F	1.670000	
890	10000889	Marco	30	M	1.680000	
893	10000892	Raul	26	M	1.740000	
900	10000899	Maria	27	F	1.730000	
901	10000900	Bianca	29	F	1.760000	
904	10000903	Adriana	30	F	1.630000	
913	10000912	Felipe	25	M	1.770000	
916	10000915	Kevin	26	M	1.820000	
917	10000916	Jessica	27	F	1.620000	
919	10000918	Jose	30	M	1.810000	
921	10000920	Natalia	26	F	1.760000	
927	10000926	Sofia	30	F	1.800000	
928	10000927	Diana	28	F	1.580000	
936	10000935	Andrea	25	F	1.550000	
947	10000946	Joel	30	M	1.850000	
952	10000951	Ruben	29	M	1.730000	
960	10000959	Adriana	26	F	1.600000	
964	10000963	Ana	25	F	1.700000	
967	10000966	Alonso	28	M	1.730000	
973	10000972	Carla	29	F	1.570000	
976	10000975	Raul	25	M	1.660000	
984	10000983	Daniela	26	F	1.770000	
992	10000991	Carla	25	F	1.800000	
997	10000996	Ramon	29	M	1.710000	
1009	10001008	Karen	30	F	1.690000	
1025	10001024	Diego	28	M	1.700000	
1029	10001028	Felipe	27	M	1.620000	
1034	10001033	Irene	27	F	1.740000	
1044	10001043	Cesar	25	M	1.800000	
1049	10001048	Sandra	28	F	1.730000	
1059	10001058	Ana	25	F	1.850000	
1064	10001063	Daniela	27	F	1.760000	
1068	10001067	Julia	29	F	1.620000	
1072	10001071	Jorge	29	M	1.830000	
1085	10001084	Edgar	29	M	1.750000	
1086	10001085	Marta	26	F	1.820000	
1093	10001092	Sergio	29	M	1.840000	
1105	10001104	Sofia	26	F	1.760000	
1112	10001111	Patricia	30	F	1.700000	
1114	10001113	Gustavo	29	M	1.600000	
1119	10001118	Juan	29	M	1.840000	
1121	10001120	Roberto	30	M	1.760000	
1125	10001124	Juan	30	M	1.740000	
1130	10001129	Juan	26	M	1.850000	
1131	10001130	Alicia	26	F	1.570000	
1135	10001134	Cristian	26	M	1.640000	
1146	10001145	Alfredo	25	M	1.690000	
1147	10001146	Marta	27	F	1.750000	
1151	10001150	Ricardo	29	M	1.580000	
1154	10001153	Rocio	29	F	1.600000	
1162	10001161	Francisco	28	M	1.840000	
1174	10001173	Fernando	26	M	1.780000	
1190	10001189	Angela	27	F	1.740000	
1193	10001192	Andres	30	M	1.720000	
1194	10001193	Vanessa	28	F	1.600000	
1222	10001221	Ana	27	F	1.750000	
1223	10001222	Marco	30	M	1.670000	
1226	10001225	Francisco	26	M	1.750000	
1228	10001227	Carolina	26	F	1.770000	
1232	10001231	Felipe	25	M	1.630000	
1236	10001235	Lorena	29	F	1.650000	
1247	10001246	Laura	29	F	1.590000	
1258	10001257	Ernesto	27	M	1.570000	
1260	10001259	Melissa	25	F	1.610000	
1263	10001262	Esteban	30	M	1.750000	
1264	10001263	Andrea	26	F	1.810000	
1269	10001268	Lidia	26	F	1.700000	
1270	10001269	Hugo	28	M	1.640000	
1273	10001272	Monica	30	F	1.850000	
1290	10001289	Alicia	30	F	1.690000	
1299	10001298	Raul	29	M	1.700000	
1300	10001299	Natalia	28	F	1.650000	
1313	10001312	Adriana	29	F	1.700000	
1328	10001327	Tomas	27	M	1.630000	
1333	10001332	Noelia	26	F	1.560000	
1339	10001338	Ricardo	26	M	1.710000	
1341	10001340	Sergio	30	M	1.680000	
1348	10001347	Noelia	25	F	1.630000	
1349	10001348	Arturo	28	M	1.650000	
1352	10001351	Diego	26	M	1.740000	
1356	10001355	Valeria	25	F	1.820000	
1357	10001356	Camila	26	F	1.580000	
1362	10001361	Renato	27	M	1.820000	
1374	10001373	Oscar	27	M	1.770000	
1376	10001375	Kevin	29	M	1.590000	
1380	10001379	Renato	29	M	1.760000	
1382	10001381	Alvaro	29	M	1.840000	
1388	10001387	Luisa	29	F	1.840000	
1401	10001400	Monica	28	F	1.740000	
1418	10001417	Noelia	29	F	1.830000	
1419	10001418	Oscar	29	M	1.610000	
1425	10001424	Alfredo	26	M	1.630000	
1427	10001426	Diana	27	F	1.620000	
1431	10001430	Renato	25	M	1.820000	
1432	10001431	Irene	27	F	1.590000	
1433	10001432	Carlos	28	M	1.600000	
1456	10001455	Cristian	25	M	1.550000	
1469	10001468	Bianca	25	F	1.660000	
1487	10001486	Fabiana	28	F	1.780000	
1488	10001487	Ana	30	F	1.820000	
1491	10001490	Andrea	30	F	1.800000	
1494	10001493	Rocio	27	F	1.660000	
1498	10001497	Diego	27	M	1.600000	
1523	10001522	Karen	30	F	1.670000	
1526	10001525	Julio	30	M	1.830000	
1528	10001527	Hugo	29	M	1.660000	
1532	10001531	Monica	29	F	1.820000	
1533	10001532	Kevin	30	M	1.710000	
1534	10001533	Ruben	29	M	1.600000	
1540	10001539	Marta	28	F	1.820000	
1548	10001547	Joel	30	M	1.640000	
1549	10001548	Hector	25	M	1.670000	
1551	10001550	Daniela	28	F	1.560000	
1554	10001553	Alicia	28	F	1.790000	
1562	10001561	Karen	28	F	1.760000	
1572	10001571	Camila	28	F	1.640000	
1573	10001572	Axel	29	M	1.700000	
1576	10001575	Andrea	26	F	1.600000	
1579	10001578	Gloria	29	F	1.840000	
1589	10001588	Andrea	28	F	1.570000	
1597	10001596	Raul	26	M	1.560000	
1598	10001597	Patricia	27	F	1.570000	
1604	10001603	Ana	29	F	1.780000	
1607	10001606	Tomas	27	M	1.780000	
1618	10001617	Gustavo	29	M	1.760000	
1628	10001627	Jorge	25	M	1.570000	
1629	10001628	Jessica	26	F	1.630000	
1630	10001629	Gloria	25	F	1.810000	
1631	10001630	Alicia	25	F	1.670000	
1641	10001640	Roberto	30	M	1.780000	
1643	10001642	Marta	28	F	1.580000	
1649	10001648	Roberto	29	M	1.590000	
1655	10001654	Julia	30	F	1.670000	
1657	10001656	Stefany	29	F	1.590000	
1665	10001664	Stefany	27	F	1.600000	
1667	10001666	Jessica	25	F	1.580000	
1669	10001668	Noelia	26	F	1.650000	
1671	10001670	Leonardo	26	M	1.810000	
1672	10001671	Maria	28	F	1.690000	
1680	10001679	Pablo	26	M	1.650000	
1684	10001683	Kevin	26	M	1.790000	
1686	10001685	Vanessa	30	F	1.630000	
1696	10001695	Valeria	26	F	1.830000	
1701	10001700	Alicia	25	F	1.790000	
1702	10001701	Hugo	29	M	1.670000	
1703	10001702	Alonso	29	M	1.580000	
1711	10001710	Diego	27	M	1.590000	
1722	10001721	Melany	26	F	1.560000	
1725	10001724	Veronica	26	F	1.740000	
1735	10001734	Stefany	28	F	1.780000	
1740	10001739	Alvaro	27	M	1.660000	
1741	10001740	Stefany	30	F	1.740000	
1745	10001744	Sergio	29	M	1.810000	
1748	10001747	Karen	27	F	1.670000	
1750	10001749	Diego	30	M	1.560000	
1751	10001750	Andres	27	M	1.570000	
1752	10001751	Ricardo	30	M	1.840000	
1753	10001752	Claudia	29	F	1.710000	
1757	10001756	Brayan	27	M	1.800000	
1759	10001758	Renato	28	M	1.600000	
1775	10001774	Jose	25	M	1.570000	
1779	10001778	Victor	26	M	1.660000	
1787	10001786	Fabiana	28	F	1.800000	
1792	10001791	Claudia	26	F	1.850000	
1795	10001794	Ramon	30	M	1.690000	
1796	10001795	Rosa	29	F	1.590000	
1798	10001797	Francisco	30	M	1.750000	
1804	10001803	Laura	26	F	1.820000	
1805	10001804	Lidia	28	F	1.640000	
1810	10001809	Sofia	25	F	1.650000	
1813	10001812	Susana	27	F	1.820000	
1815	10001814	Alicia	28	F	1.660000	
1820	10001819	Melany	29	F	1.750000	
1827	10001826	Joel	29	M	1.710000	
1831	10001830	Beatriz	28	F	1.770000	
1841	10001840	Lidia	26	F	1.610000	
1842	10001841	Rosa	30	F	1.580000	
1843	10001842	Diana	27	F	1.850000	
1846	10001845	Beatriz	28	F	1.820000	
1857	10001856	Hugo	27	M	1.650000	
1858	10001857	Gustavo	28	M	1.810000	
1859	10001858	Kevin	28	M	1.550000	
1865	10001864	Natalia	29	F	1.580000	
1874	10001873	Alfredo	26	M	1.770000	
1880	10001879	Vanessa	29	F	1.710000	
1891	10001890	Maria	25	F	1.710000	
1895	10001894	Beatriz	30	F	1.780000	
1896	10001895	Jose	28	M	1.690000	
1898	10001897	Melany	27	F	1.580000	
1904	10001903	Oscar	27	M	1.700000	
1914	10001913	Cristian	25	M	1.830000	
1916	10001915	Raul	30	M	1.600000	
1919	10001918	Gustavo	25	M	1.710000	
1923	10001922	Valeria	30	F	1.590000	
1932	10001931	Renato	28	M	1.770000	
1933	10001932	Andrea	28	F	1.570000	
1949	10001948	Ernesto	29	M	1.820000	
1961	10001960	Javier	25	M	1.830000	
1969	10001968	Luis	25	M	1.650000	
1970	10001969	Roberto	28	M	1.700000	
1977	10001976	Marco	30	M	1.660000	
1980	10001979	Pedro	27	M	1.720000	
1981	10001980	Adriana	30	F	1.610000	
1993	10001992	Julia	28	F	1.600000	
2003	10002002	Tomas	26	M	1.740000	
2008	10002007	Teresa	30	F	1.640000	
2009	10002008	Stefany	29	F	1.700000	
2020	10002019	Jorge	30	M	1.830000	
2025	10002024	Raul	27	M	1.610000	
2033	10002032	Ramon	29	M	1.750000	
2036	10002035	Ramon	26	M	1.690000	
2046	10002045	Ana	30	F	1.730000	
2047	10002046	Alonso	29	M	1.730000	
2052	10002051	Renato	26	M	1.650000	
2058	10002057	Hugo	27	M	1.580000	
2071	10002070	Irene	29	F	1.710000	
2073	10002072	Hector	27	M	1.760000	
2083	10002082	Samuel	29	M	1.830000	
2091	10002090	Ernesto	27	M	1.780000	
2097	10002096	Paola	26	F	1.620000	
2099	10002098	Raul	28	M	1.560000	
2100	10002099	Pablo	30	M	1.620000	
2104	10002103	Luisa	27	F	1.690000	
2105	10002104	Susana	26	F	1.760000	
2109	10002108	Carolina	30	F	1.570000	
2115	10002114	Bruno	27	M	1.570000	
2117	10002116	Patricia	26	F	1.690000	
2127	10002126	Carlos	27	M	1.840000	
2134	10002133	Axel	26	M	1.610000	
2135	10002134	Julia	26	F	1.720000	
2141	10002140	Lorena	30	F	1.660000	
2146	10002145	Roberto	25	M	1.650000	
2147	10002146	Noelia	25	F	1.610000	
2149	10002148	Monica	29	F	1.750000	
2163	10002162	Daniela	29	F	1.780000	
2176	10002175	Guillermo	26	M	1.760000	
2184	10002183	Ernesto	25	M	1.560000	
2187	10002186	Vanessa	25	F	1.710000	
2202	10002201	Sofia	27	F	1.840000	
2205	10002204	Sofia	29	F	1.650000	
2206	10002205	Guillermo	27	M	1.650000	
2210	10002209	Hector	26	M	1.690000	
2222	10002221	Edgar	27	M	1.790000	
2227	10002226	Melany	27	F	1.690000	
2228	10002227	Angela	30	F	1.690000	
2229	10002228	Cristian	28	M	1.840000	
2236	10002235	Fabiana	26	F	1.750000	
2239	10002238	Silvia	29	F	1.800000	
2249	10002248	Marta	28	F	1.680000	
2253	10002252	Vanessa	25	F	1.650000	
2261	10002260	Paula	26	F	1.820000	
2269	10002268	Ana	27	F	1.590000	
2272	10002271	Lucia	26	F	1.770000	
2273	10002272	Axel	29	M	1.770000	
2274	10002273	Natalia	25	F	1.720000	
2276	10002275	Sandra	29	F	1.760000	
2286	10002285	Ruben	28	M	1.820000	
2287	10002286	Cristian	27	M	1.700000	
2289	10002288	Victor	30	M	1.570000	
2290	10002289	Joel	27	M	1.780000	
2294	10002293	Ruben	25	M	1.830000	
2296	10002295	Fabiana	25	F	1.820000	
2297	10002296	Paola	27	F	1.780000	
2320	10002319	Mariana	26	F	1.750000	
2325	10002324	Marta	29	F	1.820000	
2344	10002343	Carolina	27	F	1.560000	
2345	10002344	Axel	27	M	1.660000	
2346	10002345	Hector	30	M	1.770000	
2350	10002349	Marco	29	M	1.800000	
2353	10002352	Daniela	27	F	1.620000	
2359	10002358	Alonso	26	M	1.840000	
2360	10002359	Elena	26	F	1.560000	
2371	10002370	Hector	27	M	1.700000	
2383	10002382	Melissa	27	F	1.580000	
2391	10002390	Ramon	26	M	1.560000	
2393	10002392	Fernando	26	M	1.570000	
2396	10002395	Luisa	30	F	1.620000	
2398	10002397	Veronica	26	F	1.800000	
2400	10002399	Esteban	27	M	1.830000	
2402	10002401	Bianca	30	F	1.580000	
2413	10002412	Ricardo	27	M	1.760000	
2419	10002418	Roberto	30	M	1.840000	
2427	10002426	Renato	26	M	1.840000	
2428	10002427	Rosa	26	F	1.620000	
2431	10002430	Victor	25	M	1.690000	
2434	10002433	Sergio	25	M	1.640000	
2435	10002434	Rosa	27	F	1.740000	
2438	10002437	Patricia	30	F	1.710000	
2448	10002447	Ana	28	F	1.740000	
2449	10002448	Maria	26	F	1.580000	
2454	10002453	Vanessa	30	F	1.710000	
2455	10002454	Ramon	27	M	1.790000	
2459	10002458	Lucia	29	F	1.780000	
2471	10002470	Fernando	29	M	1.640000	
2472	10002471	Sandra	30	F	1.710000	
2474	10002473	Sofia	30	F	1.730000	
2475	10002474	Leonardo	25	M	1.680000	
2478	10002477	Julio	25	M	1.760000	
2479	10002478	Nicolas	30	M	1.790000	
2486	10002485	Bianca	25	F	1.770000	
2506	10002505	Mariana	25	F	1.610000	
2507	10002506	Rocio	30	F	1.790000	
2510	10002509	Marta	29	F	1.840000	
2512	10002511	Alonso	30	M	1.630000	
2513	10002512	Jessica	25	F	1.700000	
2522	10002521	Fernando	25	M	1.680000	
2525	10002524	Edgar	29	M	1.740000	
2529	10002528	Pablo	28	M	1.750000	
2533	10002532	Diana	29	F	1.670000	
2547	10002546	Alvaro	27	M	1.780000	
2553	10002552	Rocio	30	F	1.590000	
2560	10002559	Alonso	25	M	1.590000	
2566	10002565	Andrea	25	F	1.560000	
2567	10002566	Teresa	29	F	1.810000	
2574	10002573	Teresa	30	F	1.700000	
2596	10002595	Ruben	30	M	1.830000	
2605	10002604	Tomas	25	M	1.550000	
2606	10002605	Fabiana	30	F	1.760000	
2638	10002637	Alicia	27	F	1.580000	
2642	10002641	Roberto	27	M	1.720000	
2649	10002648	Silvia	27	F	1.670000	
2654	10002653	Cristian	28	M	1.750000	
2663	10002662	Hector	27	M	1.750000	
2667	10002666	Nicolas	30	M	1.830000	
2668	10002667	Cristian	30	M	1.770000	
2674	10002673	Beatriz	27	F	1.780000	
2678	10002677	Daniela	25	F	1.610000	
2682	10002681	Melissa	29	F	1.710000	
2701	10002700	Carolina	26	F	1.730000	
2706	10002705	Manuel	27	M	1.680000	
2729	10002728	Raul	30	M	1.740000	
2730	10002729	Paola	27	F	1.650000	
2734	10002733	Veronica	30	F	1.780000	
2745	10002744	Tomas	29	M	1.660000	
2748	10002747	Carla	29	F	1.820000	
2751	10002750	Luisa	27	F	1.640000	
2773	10002772	Gloria	27	F	1.760000	
2774	10002773	Ramon	25	M	1.560000	
2780	10002779	Rocio	27	F	1.720000	
2781	10002780	Ramon	25	M	1.820000	
2782	10002781	Guillermo	29	M	1.640000	
2783	10002782	Kevin	27	M	1.620000	
2785	10002784	Juan	26	M	1.690000	
2786	10002785	Ernesto	30	M	1.610000	
2787	10002786	Marco	26	M	1.810000	
2805	10002804	Bianca	26	F	1.740000	
2806	10002805	Ramon	30	M	1.620000	
2817	10002816	Diana	28	F	1.660000	
2819	10002818	Martin	25	M	1.800000	
2829	10002828	Nicolas	28	M	1.810000	
2836	10002835	Daniel	30	M	1.810000	
2845	10002844	Jose	28	M	1.740000	
2854	10002853	Ruben	25	M	1.650000	
2859	10002858	Martin	28	M	1.600000	
2863	10002862	Luis	25	M	1.620000	
2867	10002866	Lucia	27	F	1.700000	
2873	10002872	Cristian	29	M	1.790000	
2875	10002874	Natalia	27	F	1.850000	
2877	10002876	Vanessa	25	F	1.630000	
2878	10002877	Alfredo	28	M	1.770000	
2885	10002884	Elena	30	F	1.630000	
2886	10002885	Diana	26	F	1.780000	
2889	10002888	Guillermo	26	M	1.720000	
2896	10002895	Hugo	28	M	1.820000	
2898	10002897	Melissa	29	F	1.580000	
2904	10002903	Ana	30	F	1.630000	
2905	10002904	Marta	25	F	1.750000	
2907	10002906	Jose	29	M	1.810000	
2908	10002907	Diego	30	M	1.760000	
2909	10002908	Manuel	29	M	1.620000	
2911	10002910	Axel	30	M	1.550000	
2918	10002917	Francisco	27	M	1.720000	
2919	10002918	Marta	29	F	1.680000	
2923	10002922	Joel	25	M	1.750000	
2924	10002923	Sofia	30	F	1.550000	
2925	10002924	Elena	27	F	1.630000	
2956	10002955	Nicolas	28	M	1.590000	
2960	10002959	Pedro	27	M	1.620000	
2971	10002970	Elena	25	F	1.720000	
2975	10002974	Hector	26	M	1.730000	
2984	10002983	Julia	25	F	1.550000	
2995	10002994	Marco	28	M	1.590000	
2999	10002998	Melany	29	F	1.740000	
3004	10003003	Fabiana	25	F	1.630000	
3009	10003008	Vanessa	28	F	1.630000	
3010	10003009	Diego	29	M	1.710000	
3016	10003015	Alfredo	27	M	1.800000	
3024	10003023	Andres	25	M	1.840000	
3025	10003024	Teresa	27	F	1.670000	
3028	10003027	Fabiana	25	F	1.750000	
3035	10003034	Roberto	30	M	1.630000	
3038	10003037	Beatriz	28	F	1.650000	
3039	10003038	Paula	27	F	1.570000	
3041	10003040	Ana	28	F	1.840000	
3049	10003048	Valeria	29	F	1.730000	
3062	10003061	Angela	25	F	1.680000	
3088	10003087	Enrique	26	M	1.580000	
3094	10003093	Guillermo	28	M	1.680000	
3095	10003094	Daniela	28	F	1.620000	
3096	10003095	Natalia	26	F	1.820000	
3100	10003099	Stefany	30	F	1.720000	
3102	10003101	Alonso	26	M	1.670000	
3108	10003107	Ernesto	29	M	1.830000	
3115	10003114	Ernesto	26	M	1.780000	
3146	10003145	Sandra	27	F	1.640000	
3154	10003153	Martin	28	M	1.760000	
3156	10003155	Victor	26	M	1.560000	
3163	10003162	Diana	26	F	1.790000	
3164	10003163	Natalia	28	F	1.720000	
3168	10003167	Axel	29	M	1.570000	
3172	10003171	Luis	30	M	1.680000	
3175	10003174	Jorge	26	M	1.580000	
3189	10003188	Marco	28	M	1.780000	
3203	10003202	Sofia	27	F	1.570000	
3210	10003209	Hugo	28	M	1.670000	
3214	10003213	Renato	26	M	1.760000	
3216	10003215	Diego	28	M	1.740000	
3225	10003224	Marco	27	M	1.670000	
3227	10003226	Edgar	29	M	1.730000	
3228	10003227	Axel	26	M	1.740000	
3241	10003240	Roberto	29	M	1.730000	
3247	10003246	Ernesto	26	M	1.710000	
3251	10003250	Sergio	29	M	1.620000	
3254	10003253	Alicia	29	F	1.750000	
3257	10003256	Melany	30	F	1.650000	
3258	10003257	Adriana	29	F	1.740000	
3261	10003260	Gloria	27	F	1.590000	
3265	10003264	Stefany	28	F	1.850000	
3270	10003269	Vanessa	30	F	1.710000	
3289	10003288	Enrique	26	M	1.720000	
3292	10003291	Manuel	28	M	1.850000	
3295	10003294	Claudia	30	F	1.840000	
3317	10003316	Samuel	29	M	1.800000	
3322	10003321	Alonso	29	M	1.590000	
3325	10003324	Cecilia	28	F	1.660000	
3327	10003326	Jessica	26	F	1.820000	
3328	10003327	Renato	28	M	1.740000	
3329	10003328	Cesar	27	M	1.840000	
3330	10003329	Sandra	29	F	1.680000	
3332	10003331	Hector	27	M	1.680000	
3335	10003334	Ramon	25	M	1.610000	
3347	10003346	Hector	26	M	1.660000	
3354	10003353	Ramon	28	M	1.700000	
3365	10003364	Fabiana	28	F	1.580000	
3374	10003373	Manuel	25	M	1.550000	
3376	10003375	Melissa	26	F	1.850000	
3380	10003379	Hugo	28	M	1.580000	
3382	10003381	Daniel	28	M	1.660000	
3388	10003387	Sergio	25	M	1.740000	
3391	10003390	Veronica	25	F	1.600000	
3405	10003404	Julio	27	M	1.750000	
3410	10003409	Hugo	30	M	1.690000	
3411	10003410	Bianca	28	F	1.600000	
3414	10003413	Esteban	26	M	1.660000	
3416	10003415	Melissa	29	F	1.720000	
3422	10003421	Stefany	25	F	1.600000	
3423	10003422	Julia	28	F	1.630000	
3427	10003426	Paola	30	F	1.640000	
3436	10003435	Javier	26	M	1.660000	
3439	10003438	Juan	28	M	1.680000	
3443	10003442	Tomas	29	M	1.600000	
3451	10003450	Vanessa	30	F	1.800000	
3452	10003451	Manuel	30	M	1.720000	
3462	10003461	Sandra	30	F	1.650000	
3468	10003467	Julio	27	M	1.810000	
3469	10003468	Adriana	25	F	1.560000	
3474	10003473	Sergio	27	M	1.760000	
3478	10003477	Arturo	28	M	1.820000	
3484	10003483	Claudia	29	F	1.640000	
3485	10003484	Diana	28	F	1.790000	
3495	10003494	Carolina	26	F	1.730000	
3497	10003496	Luisa	27	F	1.670000	
3508	10003507	Joel	25	M	1.780000	
3517	10003516	Daniela	25	F	1.710000	
3518	10003517	Jessica	29	F	1.650000	
3524	10003523	Javier	27	M	1.570000	
